Cluster,X,Y,Day
0,346447.0,6690614.0,6.0
0,345114.0,6693102.0,6.0
0,342592.0,6696107.0,6.0
0,342404.0,6696124.0,6.0
0,325169.0,6698775.0,6.0
0,318933.0,6697681.0,6.0
0,309383.0,6699012.0,6.0
0,300306.0,6697822.0,6.0
0,299594.0,6697979.0,6.0
0,296820.0,6698687.0,6.0
0,286883.0,6701489.0,6.0
0,279345.0,6699945.0,6.0
0,272891.0,6701766.0,6.0
0,270839.0,6703114.0,6.0
0,270621.0,6703258.0,6.0
0,267284.0,6705091.0,6.0
0,264667.0,6705968.0,6.0
0,260138.0,6706526.0,6.0
0,247093.0,6705980.0,6.0
0,245853.0,6705917.0,6.0
0,244210.0,6706213.0,6.0
0,244184.0,6706228.0,6.0
0,309455.0,6667804.0,6.0
0,305453.0,6666821.0,6.0
0,302913.0,6666783.0,6.0
0,296798.0,6665461.0,6.0
0,293164.0,6664770.0,6.0
0,375417.0,6676630.0,6.0
0,342034.0,6681670.0,6.0
0,382175.0,6678657.0,6.0
0,382170.0,6678663.0,6.0
0,381637.0,6679305.0,6.0
0,379557.0,6681743.0,6.0
0,379553.0,6681745.0,6.0
0,377993.0,6684884.0,6.0
0,377421.0,6685865.0,6.0
0,374095.0,6688479.0,6.0
0,372054.0,6689548.0,6.0
0,357224.0,6702870.0,6.0
0,337842.0,6708223.0,6.0
0,335779.0,6707390.0,6.0
0,381019.0,6687292.0,6.0
0,381038.0,6705239.0,6.0
0,380090.0,6725510.0,6.0
0,379197.0,6727532.0,6.0
0,371890.0,6744323.0,6.0
0,367398.0,6754612.0,6.0
0,360172.0,6766657.0,6.0
0,351553.0,6770348.0,6.0
0,348453.0,6773558.0,6.0
0,340649.0,6785039.0,6.0
0,335584.0,6800974.0,6.0
0,333493.0,6803573.0,6.0
0,328931.0,6807806.0,6.0
0,328454.0,6807764.0,6.0
0,328044.0,6808199.0,6.0
0,378358.0,6693302.0,6.0
0,376217.0,6695758.0,6.0
0,371820.0,6705454.0,6.0
0,365923.0,6712477.0,6.0
0,364102.0,6715574.0,6.0
0,360333.0,6723282.0,6.0
0,388083.0,6687187.0,6.0
0,394872.0,6683940.0,6.0
0,395033.0,6684991.0,6.0
0,394967.0,6685164.0,6.0
0,395585.0,6687903.0,6.0
0,396672.0,6692585.0,6.0
0,402181.0,6715946.0,6.0
0,418164.0,6746143.0,6.0
0,419962.0,6752309.0,6.0
0,428395.0,6763601.0,6.0
0,428974.0,6764409.0,6.0
0,433832.0,6769029.0,6.0
0,434562.0,6769637.0,6.0
0,443066.0,6775806.0,6.0
0,405606.0,6704655.0,6.0
0,395887.0,6696678.0,6.0
0,395899.0,6696669.0,6.0
0,405687.0,6693245.0,6.0
0,413304.0,6691115.0,6.0
0,416457.0,6687946.0,6.0
0,393345.0,6691588.0,6.0
0,395242.0,6691282.0,6.0
0,396115.0,6691311.0,6.0
0,421193.0,6723349.0,6.0
0,424602.0,6723989.0,6.0
0,422263.0,6738905.0,6.0
0,427092.0,6758951.0,6.0
0,428969.0,6750683.0,6.0
0,432031.0,6739297.0,6.0
0,439692.0,6716200.0,6.0
0,394032.0,6676593.0,6.0
0,395466.0,6677778.0,6.0
0,398213.0,6680556.0,6.0
0,428041.0,6697512.0,6.0
0,429990.0,6700754.0,6.0
0,433976.0,6704970.0,6.0
0,451002.0,6702454.0,6.0
0,489460.0,6706615.0,6.0
0,437326.0,6740823.0,6.0
0,448461.0,6734813.0,6.0
0,453822.0,6712865.0,6.0
0,457335.0,6698945.0,6.0
0,245833.0,6706901.0,6.0
0,245873.0,6706684.0,6.0
0,246298.0,6704163.0,6.0
0,245794.0,6703273.0,6.0
0,243478.0,6697207.0,6.0
0,236669.0,6688927.0,6.0
0,219941.0,6681347.0,6.0
0,219137.0,6682042.0,6.0
0,218968.0,6682328.0,6.0
0,260059.0,6681119.0,6.0
0,260896.0,6691268.0,6.0
0,261366.0,6698431.0,6.0
0,261211.0,6701323.0,6.0
0,262875.0,6710059.0,6.0
0,264984.0,6720510.0,6.0
0,263141.0,6677009.0,6.0
0,231619.0,6713167.0,6.0
0,306283.0,6683972.0,6.0
0,306964.0,6684001.0,6.0
0,223441.0,6713201.0,6.0
0,220322.0,6713243.0,6.0
0,219366.0,6711343.0,6.0
0,325158.0,6794876.0,6.0
0,325159.0,6794879.0,6.0
0,325632.0,6797388.0,6.0
0,233848.0,6717412.0,6.0
0,230832.0,6719846.0,6.0
0,229035.0,6721141.0,6.0
0,224217.0,6727677.0,6.0
0,223487.0,6728391.0,6.0
0,222903.0,6729271.0,6.0
0,222091.0,6730644.0,6.0
0,220583.0,6732890.0,6.0
0,219853.0,6733914.0,6.0
0,209413.0,6731022.0,6.0
0,209235.0,6739000.0,6.0
0,208047.0,6739235.0,6.0
0,205604.0,6739502.0,6.0
0,199542.0,6741173.0,6.0
0,199370.0,6762744.0,6.0
0,198203.0,6757999.0,6.0
0,201502.0,6733490.0,6.0
0,249742.0,6731844.0,6.0
0,251163.0,6736547.0,6.0
0,251243.0,6737936.0,6.0
0,250757.0,6742838.0,6.0
0,251333.0,6745167.0,6.0
0,251896.0,6755081.0,6.0
0,251832.0,6771334.0,6.0
0,251905.0,6772462.0,6.0
0,247524.0,6779366.0,6.0
0,244371.0,6781707.0,6.0
0,282687.0,6754693.0,6.0
0,277716.0,6753816.0,6.0
0,272155.0,6756503.0,6.0
0,263405.0,6758040.0,6.0
0,262094.0,6758363.0,6.0
0,254501.0,6777401.0,6.0
0,299873.0,6743475.0,6.0
0,296632.0,6746012.0,6.0
0,272807.0,6764557.0,6.0
0,250531.0,6722528.0,6.0
0,255356.0,6725633.0,6.0
0,282628.0,6704174.0,6.0
0,276013.0,6715800.0,6.0
0,275931.0,6715886.0,6.0
0,272677.0,6723334.0,6.0
0,260451.0,6731061.0,6.0
0,269103.0,6788909.0,6.0
0,275190.0,6787116.0,6.0
0,286440.0,6782926.0,6.0
0,298134.0,6779732.0,6.0
0,310403.0,6777772.0,6.0
0,291495.0,6779619.0,6.0
0,276381.0,6807951.0,6.0
0,283651.0,6810002.0,6.0
0,284104.0,6810612.0,6.0
0,289650.0,6820831.0,6.0
0,291534.0,6823856.0,6.0
0,293814.0,6835387.0,6.0
0,296524.0,6840338.0,6.0
0,281740.0,6804944.0,6.0
0,288420.0,6784717.0,6.0
0,265645.0,6865945.0,6.0
0,272567.0,6862062.0,6.0
0,272984.0,6861771.0,6.0
0,279347.0,6858908.0,6.0
0,230652.0,6873524.0,6.0
0,215085.0,6846298.0,6.0
0,264616.0,6879259.0,6.0
0,268839.0,6897730.0,6.0
0,272371.0,6914312.0,6.0
0,272385.0,6914345.0,6.0
0,302266.0,6845467.0,6.0
0,338969.0,6698315.0,6.0
0,338577.0,6699237.0,6.0
0,334331.0,6704226.0,6.0
0,328564.0,6710261.0,6.0
0,321866.0,6718521.0,6.0
0,314196.0,6722512.0,6.0
0,313822.0,6722652.0,6.0
0,308769.0,6731024.0,6.0
0,315223.0,6739717.0,6.0
0,332881.0,6753632.0,6.0
0,315455.0,6755667.0,6.0
0,319116.0,6761629.0,6.0
0,319930.0,6769161.0,6.0
0,313413.0,6776627.0,6.0
0,378912.0,6750827.0,6.0
0,412625.0,6740632.0,6.0
0,422395.0,6760937.0,6.0
0,290064.0,6806561.0,6.0
0,314494.0,6799127.0,6.0
0,320185.0,6800488.0,6.0
0,337054.0,6796407.0,6.0
0,346730.0,6794749.0,6.0
0,353538.0,6797222.0,6.0
0,341964.0,6800609.0,6.0
0,424814.0,6781748.0,6.0
0,431481.0,6778997.0,6.0
0,437817.0,6777059.0,6.0
0,411596.0,6781682.0,6.0
0,364105.0,6804428.0,6.0
0,370318.0,6804094.0,6.0
0,347297.0,6816825.0,6.0
0,364355.0,6819242.0,6.0
0,335162.0,6830297.0,6.0
0,336505.0,6847098.0,6.0
0,382304.0,6868325.0,6.0
0,353983.0,6891961.0,6.0
0,376631.0,6879745.0,6.0
0,492946.0,6706982.0,6.0
0,491592.0,6729085.0,6.0
0,497271.0,6709441.0,6.0
0,490341.0,6718885.0,6.0
0,489495.0,6721330.0,6.0
0,443712.0,6775042.0,6.0
0,458195.0,6771769.0,6.0
0,485076.0,6744370.0,6.0
0,488569.0,6758012.0,6.0
0,485395.0,6752296.0,6.0
0,509988.0,6716943.0,6.0
0,508767.0,6714544.0,6.0
0,506032.0,6773108.0,6.0
0,529638.0,6766179.0,6.0
0,531098.0,6771755.0,6.0
0,496266.0,6803606.0,6.0
0,538851.0,6717138.0,6.0
0,553474.0,6737485.0,6.0
0,570062.0,6764166.0,6.0
0,592264.0,6783276.0,6.0
0,560488.0,6774922.0,6.0
0,530467.0,6799623.0,6.0
0,445769.0,6812883.0,6.0
0,435514.0,6815205.0,6.0
0,434939.0,6815464.0,6.0
0,494208.0,6810660.0,6.0
0,511066.0,6817019.0,6.0
0,491334.0,6825088.0,6.0
0,498522.0,6836387.0,6.0
0,497594.0,6836506.0,6.0
0,563788.0,6843592.0,6.0
0,580518.0,6845347.0,6.0
0,520943.0,6915119.0,6.0
0,525755.0,6916307.0,6.0
0,542367.0,6895194.0,6.0
0,536813.0,6868933.0,6.0
0,566049.0,6887830.0,6.0
0,587213.0,6885721.0,6.0
0,618183.0,6885075.0,6.0
0,621759.0,6931713.0,6.0
0,632422.0,6848847.0,6.0
0,630920.0,6929549.0,6.0
0,655091.0,6927303.0,6.0
0,659568.0,6893290.0,6.0
0,667620.0,6933341.0,6.0
0,698073.0,6915399.0,6.0
0,698096.0,6917387.0,6.0
0,707078.0,6926955.0,6.0
0,624193.0,6960752.0,6.0
0,608366.0,6959835.0,6.0
0,662332.0,6963944.0,6.0
0,665171.0,6980070.0,6.0
0,659929.0,6980179.0,6.0
0,521611.0,6943120.0,6.0
0,543427.0,6927921.0,6.0
0,489712.0,6944192.0,6.0
0,504869.0,6945070.0,6.0
0,500526.0,6955605.0,6.0
0,519975.0,6968642.0,6.0
0,513481.0,6969423.0,6.0
0,504350.0,6972063.0,6.0
0,473347.0,6984109.0,6.0
0,474655.0,6988118.0,6.0
0,491816.00000000006,6985252.0,6.0
0,536264.0,6985721.0,6.0
0,534334.0,6992425.0,6.0
0,452076.0,7061036.0,6.0
0,490667.0,7010792.0,6.0
0,481118.0,7055489.0,6.0
0,497770.0,7037988.0,6.0
0,502967.0,7040942.0,6.0
0,571619.0,6982050.0,6.0
0,567252.0,6993648.0,6.0
0,584019.0,6977893.0,6.0
0,575447.0,6983598.0,6.0
0,534217.0,7008892.0,6.0
0,570187.0,7035407.0,6.0
0,564644.0,7041313.0,6.0
0,487096.0,7068711.0,6.0
0,424395.0,6880167.0,6.0
0,427256.0,6878381.0,6.0
0,436180.0,6856780.0,6.0
0,376857.0,6916071.0,6.0
0,422293.0,6930737.0,6.0
0,404629.0,6949662.0,6.0
0,388233.0,6957757.0,6.0
0,391480.0,6965279.0,6.0
0,440920.0,6912147.0,6.0
0,468242.0,6921618.0,6.0
0,444578.0,6927793.0,6.0
0,443834.0,6929267.0,6.0
0,434773.0,6941830.0,6.0
0,411049.0,6954949.0,6.0
0,411622.0,6957853.0,6.0
0,417329.0,7063474.0,6.0
0,453225.0,6986943.0,6.0
0,447365.0,6997939.0,6.0
0,243867.0,6922982.0,6.0
0,248937.0,6926748.0,6.0
0,250923.0,6930017.0,6.0
0,252077.0,6929990.0,6.0
0,227514.0,6909545.0,6.0
0,224616.0,6911787.0,6.0
0,231471.0,6997662.0,6.0
0,224503.0,6992311.0,6.0
0,220550.0,6989641.0,6.0
0,216262.0,6984048.0,6.0
0,215976.0,6983797.0,6.0
0,208346.0,6980612.0,6.0
0,227428.0,6988506.0,6.0
0,226892.0,6989058.0,6.0
0,227811.0,6944516.0,6.0
0,231632.0,6980295.0,6.0
0,254507.0,6956759.0,6.0
0,291411.0,6953231.0,6.0
0,290348.0,6955397.0,6.0
0,289004.0,6962330.0,6.0
0,318388.0,6964294.0,6.0
0,342787.0,6966019.0,6.0
0,282533.0,6959153.0,6.0
0,354884.0,6976742.0,6.0
0,235257.0,7000262.0,6.0
0,232519.0,7004590.0,6.0
0,237322.0,7003603.0,6.0
0,238066.0,7003678.0,6.0
0,228362.0,7009885.0,6.0
0,226106.0,7018925.0,6.0
0,257630.0,7009366.0,6.0
0,297948.0,7003847.0,6.0
0,301161.0,7003588.0,6.0
0,306801.0,7004798.0,6.0
0,307863.0,7005077.0,6.0
0,302043.0,7025812.0,6.0
0,302357.0,7025804.0,6.0
0,283494.0,7052318.0,6.0
0,307315.0,7061518.0,6.0
0,281279.0,7057440.0,6.0
0,282795.0,7058184.0,6.0
0,285375.0,7060772.0,6.0
0,285876.0,7061903.0,6.0
0,286463.0,7064747.0,6.0
0,290430.0,7070323.0,6.0
0,292891.0,7082292.0,6.0
0,300845.0,7082090.0,6.0
0,304205.0,7083103.0,6.0
0,304368.0,7083089.0,6.0
0,307664.0,7085248.0,6.0
0,309157.0,7085953.0,6.0
0,309178.0,7085945.0,6.0
0,311986.0,7085707.0,6.0
0,312023.0,7085688.0,6.0
0,342034.0,7029868.0,6.0
0,360787.0,7041075.0,6.0
0,325314.0,7086483.0,6.0
0,382580.0,7084241.0,6.0
0,388985.0,7073939.0,6.0
0,362228.0,7112658.0,6.0
0,354655.0,7086028.0,6.0
0,361906.0,7075790.0,6.0
0,373615.0,7053772.0,6.0
0,373867.0,7132437.0,6.0
0,367514.0,7150516.0,6.0
0,447172.0,7116735.0,6.0
0,493984.0,7160122.0,6.0
0,527375.0,7193696.0,6.0
0,414839.0,7191298.0,6.0
0,416655.0,7190608.0,6.0
0,422241.0,7188711.0,6.0
0,430104.0,7204779.0,6.0
0,427418.0,7203157.0,6.0
0,426775.0,7202912.0,6.0
0,449057.0,7151272.0,6.0
0,445296.0,7185235.0,6.0
0,443144.0,7213807.0,6.0
0,451435.0,7195824.0,6.0
0,458811.0,7211923.0,6.0
0,472626.0,7182221.0,6.0
0,478368.0,7187928.0,6.0
0,479426.0,7187956.0,6.0
0,429020.0,7194078.0,6.0
0,423456.0,7230937.0,6.0
0,442439.0,7223378.0,6.0
0,442882.0,7225239.0,6.0
0,444469.0,7233974.0,6.0
0,445195.0,7249397.0,6.0
0,438879.0,7299343.0,6.0
0,434293.0,7243765.0,6.0
0,552092.0,7278397.0,6.0
0,550853.0,7302994.0,6.0
0,490601.0,7133743.0,6.0
0,568845.0,7177397.0,6.0
0,566610.0,7178858.0,6.0
0,545338.0,7188968.0,6.0
0,584272.0,7193967.0,6.0
0,557249.0,7118771.0,6.0
0,621255.0,7113945.0,6.0
0,594841.0,7195485.0,6.0
0,374385.0,7304147.0,6.0
0,422907.0,7296924.0,6.0
0,463535.0,7319684.0,6.0
0,389969.0,7301295.0,6.0
0,436938.0,7368061.0,6.0
0,441113.0,7372565.0,6.0
0,363981.0,7367039.0,6.0
0,365497.0,7369153.0,6.0
0,432588.0,7400481.0,6.0
0,377420.0,7510519.0,6.0
0,509705.0,7313155.0,6.0
0,361453.0,7471842.0,6.0
0,512455.0,7385024.0,6.0
0,518824.0,7399865.0,6.0
0,533505.0,7373604.0,6.0
0,553954.0,7338505.0,6.0
0,596418.0,7349672.0,6.0
0,592474.0,7360150.0,6.0
0,439852.0,7450797.0,6.0
0,413293.0,7529456.0,6.0
0,408632.0,7524716.0,6.0
0,511759.0,7431537.0,6.0
0,517659.0,7427105.0,6.0
0,456395.0,7712768.0,6.0
0,305017.0,6651064.0,6.0
0,308942.0,6658015.0,6.0
0,324327.0,6658615.0,6.0
0,289040.0,6661196.0,6.0
0,287436.0,6661073.0,6.0
0,285985.0,6659351.0,6.0
0,339038.0,6689498.0,6.0
0,316790.0,6658201.0,6.0
0,359556.0,6679203.0,6.0
0,358755.0,6679012.0,6.0
0,359093.0,6681074.0,6.0
0,357949.0,6667205.0,6.0
0,343750.0,6702229.0,6.0
0,379422.0,6705261.0,6.0
0,378432.0,6707313.0,6.0
0,377856.0,6707869.0,6.0
0,376254.0,6713423.0,6.0
0,360696.0,6699977.0,6.0
0,373833.0,6688893.0,6.0
0,373615.0,6689983.0,6.0
0,375636.0,6693853.0,6.0
0,374501.0,6721861.0,6.0
0,389133.0,6687328.0,6.0
0,387438.0,6714480.0,6.0
0,388416.0,6714781.0,6.0
0,388833.0,6715703.0,6.0
0,392443.0,6707009.0,6.0
0,386165.0,6719057.0,6.0
0,388358.0,6726791.0,6.0
0,397149.0,6708623.0,6.0
0,395736.0,6710420.0,6.0
0,398810.0,6716830.0,6.0
0,401689.0,6719969.0,6.0
0,401678.0,6720024.0,6.0
0,405324.0,6711394.0,6.0
0,406256.0,6711925.0,6.0
0,401660.0,6693123.0,6.0
0,421098.0,6692946.0,6.0
0,423256.0,6692361.0,6.0
0,431393.0,6683132.0,6.0
0,438224.0,6683808.0,6.0
0,439695.0,6697791.0,6.0
0,458361.0,6702843.0,6.0
0,424407.0,6702840.0,6.0
0,426658.0,6699023.0,6.0
0,423135.0,6711001.0,6.0
0,422839.0,6746999.0,6.0
0,413172.0,6730640.0,6.0
0,427800.0,6738201.0,6.0
0,435504.0,6750726.0,6.0
0,435808.0,6755799.0,6.0
0,446630.0,6747321.0,6.0
0,186705.0,6688600.0,6.0
0,198498.0,6681888.0,6.0
0,235832.0,6686991.0,6.0
0,236400.0,6684334.0,6.0
0,234794.0,6695610.0,6.0
0,245898.0,6696595.0,6.0
0,237973.0,6705565.0,6.0
0,235148.0,6702799.0,6.0
0,276330.0,6671781.0,6.0
0,283942.0,6684458.0,6.0
0,259241.0,6664651.0,6.0
0,290681.0,6687572.0,6.0
0,291259.0,6688240.0,6.0
0,228407.0,6717790.0,6.0
0,225251.0,6730315.0,6.0
0,187459.0,6735063.0,6.0
0,200951.0,6781993.0,6.0
0,198755.0,6780813.0,6.0
0,204761.0,6720188.0,6.0
0,248052.0,6727372.0,6.0
0,238763.0,6746653.0,6.0
0,247683.0,6755959.0,6.0
0,232841.0,6745150.0,6.0
0,256841.0,6731935.0,6.0
0,253593.0,6733032.0,6.0
0,212477.0,6761918.0,6.0
0,206797.0,6785470.0,6.0
0,206797.0,6785470.0,6.0
0,214558.0,6774049.0,6.0
0,238732.0,6773552.0,6.0
0,238021.0,6777028.0,6.0
0,246783.0,6784042.0,6.0
0,226847.0,6802651.0,6.0
0,229929.0,6809336.0,6.0
0,230312.0,6794519.0,6.0
0,205935.0,6799766.0,6.0
0,228738.0,6810273.0,6.0
0,245940.0,6707979.0,6.0
0,245848.0,6707865.0,6.0
0,243739.0,6707002.0,6.0
0,250026.0,6723789.0,6.0
0,278793.0,6729897.0,6.0
0,282615.0,6738521.0,6.0
0,292039.0,6764379.0,6.0
0,289726.0,6779821.0,6.0
0,269386.0,6706061.0,6.0
0,263512.0,6709753.0,6.0
0,291535.0,6705051.0,6.0
0,295081.0,6706224.0,6.0
0,304356.0,6714883.0,6.0
0,289683.0,6707042.0,6.0
0,289382.0,6712671.0,6.0
0,289301.0,6719306.0,6.0
0,227341.0,6822951.0,6.0
0,228032.0,6821565.0,6.0
0,250919.0,6803271.0,6.0
0,257975.0,6810179.0,6.0
0,295074.0,6815356.0,6.0
0,306746.0,6818981.0,6.0
0,290245.0,6798810.0,6.0
0,284919.0,6806723.0,6.0
0,229004.0,6827688.0,6.0
0,227937.0,6839385.0,6.0
0,244079.0,6847730.0,6.0
0,285657.0,6863660.0,6.0
0,275429.0,6858615.0,6.0
0,306883.0,6834059.0,6.0
0,305118.0,6824947.0,6.0
0,305417.0,6823310.0,6.0
0,217327.0,6833532.0,6.0
0,211761.0,6838007.0,6.0
0,218204.0,6848539.0,6.0
0,211649.0,6860222.0,6.0
0,212870.0,6866745.0,6.0
0,291144.0,6737384.0,6.0
0,294737.0,6757259.0,6.0
0,295745.0,6749584.0,6.0
0,319764.0,6746007.0,6.0
0,348756.0,6725875.0,6.0
0,311650.0,6762988.0,6.0
0,339864.0,6778569.0,6.0
0,325614.0,6776543.0,6.0
0,379329.0,6734113.0,6.0
0,381076.0,6728104.0,6.0
0,381090.0,6727894.0,6.0
0,379074.0,6738830.0,6.0
0,389323.0,6732585.0,6.0
0,393589.0,6746539.0,6.0
0,393645.0,6767554.0,6.0
0,408519.0,6764184.0,6.0
0,417580.0,6762330.0,6.0
0,319079.0,6797197.0,6.0
0,297275.0,6787962.0,6.0
0,298651.0,6788718.0,6.0
0,304868.0,6810067.0,6.0
0,307215.0,6808075.0,6.0
0,326600.0,6805679.0,6.0
0,326600.0,6805679.0,6.0
0,325494.0,6818932.0,6.0
0,358593.0,6774893.0,6.0
0,350839.0,6793652.0,6.0
0,334447.0,6810434.0,6.0
0,430375.0,6783595.0,6.0
0,429425.0,6796689.0,6.0
0,438393.0,6809311.0,6.0
0,392755.0,6773326.0,6.0
0,365293.0,6809553.0,6.0
0,327404.0,6854107.0,6.0
0,302678.0,6901325.0,6.0
0,319314.0,6900959.0,6.0
0,350223.0,6844886.0,6.0
0,342779.0,6821614.0,6.0
0,346116.0,6885004.0,6.0
0,354462.0,6888166.0,6.0
0,328327.0,6820667.0,6.0
0,515748.0,6710667.0,6.0
0,531836.0,6710472.0,6.0
0,484160.0,6717498.0,6.0
0,494068.0,6708153.0,6.0
0,475396.0,6754994.0,6.0
0,458785.0,6755674.0,6.0
0,508682.0,6715350.0,6.0
0,647825.0,6840097.0,6.0
0,598059.0,6796103.0,6.0
0,567205.0,6773581.0,6.0
0,425878.0,6818544.0,6.0
0,456278.0,6792189.0,6.0
0,477149.0,6782736.0,6.0
0,502039.0,6824178.0,6.0
0,509353.00000000006,6820927.0,6.0
0,529436.0,6814294.0,6.0
0,541085.0,6855402.0,6.0
0,591151.0,6834147.0,6.0
0,534071.0,6888207.0,6.0
0,550265.0,6904810.0,6.0
0,608150.0,6867034.0,6.0
0,619692.0,6857706.0,6.0
0,664183.0,6887542.0,6.0
0,620773.0,6992923.0,6.0
0,534786.0,6959102.0,6.0
0,521047.0,6956139.0,6.0
0,509730.0,6993614.0,6.0
0,520607.0,7000826.0,6.0
0,510432.0,7042623.0,6.0
0,504510.0,7028521.0,6.0
0,519905.0,7026514.0,6.0
0,535855.0,7045963.0,6.0
0,401344.0,6859860.0,6.0
0,403956.0,6863556.0,6.0
0,385782.0,6902765.0,6.0
0,438290.0,6901589.0,6.0
0,445652.0,6831375.0,6.0
0,411839.0,6955020.0,6.0
0,420030.0,6964163.0,6.0
0,397567.0,7003923.0,6.0
0,428510.0,6994114.0,6.0
0,430592.0,7027973.0,6.0
0,430640.0,7027939.0,6.0
0,203342.0,6893373.0,6.0
0,230259.0,6997170.0,6.0
0,227829.0,7000155.0,6.0
0,225602.0,7003716.0,6.0
0,208105.0,6934233.0,6.0
0,221832.0,6993335.0,6.0
0,262905.0,6960826.0,6.0
0,252459.0,6962708.0,6.0
0,262624.0,6949375.0,6.0
0,262102.0,6948704.0,6.0
0,253466.0,6934904.0,6.0
0,294159.0,6968836.0,6.0
0,271234.0,6961559.0,6.0
0,282785.0,6975125.0,6.0
0,294522.0,6987787.0,6.0
0,292380.0,6986847.0,6.0
0,290780.0,6975319.0,6.0
0,296464.0,6982782.0,6.0
0,297034.0,6986564.0,6.0
0,327838.0,6947348.0,6.0
0,333520.0,6930021.0,6.0
0,338092.0,6991909.0,6.0
0,240632.0,7002281.0,6.0
0,264826.0,6992320.0,6.0
0,261847.0,7006494.0,6.0
0,218281.0,7024572.0,6.0
0,215965.0,7021434.0,6.0
0,251057.0,7027306.0,6.0
0,272644.0,7043677.0,6.0
0,267778.0,7040351.0,6.0
0,279044.0,7019697.0,6.0
0,276043.0,7030345.0,6.0
0,279589.0,7033461.0,6.0
0,326534.0,7055067.0,6.0
0,377540.0,7021424.0,6.0
0,348944.0,7088985.0,6.0
0,415721.0,7070989.0,6.0
0,444582.0,7060201.0,6.0
0,447133.0,7061125.0,6.0
0,385114.0,7107249.0,6.0
0,389275.0,7103292.0,6.0
0,388609.0,7132460.0,6.0
0,405004.0,7100564.0,6.0
0,393857.0,7171596.0,6.0
0,427937.0,7213652.0,6.0
0,427930.0,7213670.0,6.0
0,428008.0,7213770.0,6.0
0,433720.0,7188964.0,6.0
0,436439.0,7181931.0,6.0
0,476961.0,7169897.0,6.0
0,431626.0,7211797.0,6.0
0,461913.0,7215489.0,6.0
0,429143.0,7229830.0,6.0
0,425768.0,7221357.0,6.0
0,427863.0,7279718.0,6.0
0,552213.0,7309664.0,6.0
0,604622.0,7331054.0,6.0
0,552937.0,7106344.0,6.0
0,524488.0,7142103.0,6.0
0,560397.0,7121306.0,6.0
0,560123.0,7120842.0,6.0
0,284377.0,6639441.0,6.0
0,282513.0,6639258.0,6.0
0,305119.0,6648261.0,6.0
0,325007.0,6680439.0,6.0
0,333305.0,6675660.0,6.0
0,338405.0,6668445.0,6.0
0,342992.0,6689214.0,6.0
0,341208.0,6685117.0,6.0
0,344868.0,6675965.0,6.0
0,347632.0,6680286.0,6.0
0,350094.0,6711326.0,6.0
0,349974.0,6721762.0,6.0
0,355223.0,6682005.0,6.0
0,352071.0,6691577.0,6.0
0,357202.0,6663637.0,6.0
0,361037.0,6659552.0,6.0
0,357190.0,6653299.0,6.0
0,362857.0,6669451.0,6.0
0,356001.0,6675413.0,6.0
0,364551.0,6711482.0,6.0
0,366404.0,6685292.0,6.0
0,371500.0,6696148.0,6.0
0,374529.0,6694246.0,6.0
0,373402.0,6698411.0,6.0
0,378117.0,6694485.0,6.0
0,382308.0,6689258.0,6.0
0,391411.0,6694493.0,6.0
0,393674.0,6696447.0,6.0
0,392003.0,6692524.0,6.0
0,387860.0,6708619.0,6.0
0,389495.0,6688370.0,6.0
0,389598.0,6689156.0,6.0
0,391253.0,6719291.0,6.0
0,402613.0,6695513.0,6.0
0,424875.0,6680418.0,6.0
0,426386.0,6756944.0,6.0
0,431680.0,6687621.0,6.0
0,437666.0,6684721.0,6.0
0,435525.0,6695320.0,6.0
0,442959.0,6723301.0,6.0
0,463492.0,6704380.0,6.0
0,246566.0,6645338.0,6.0
0,263345.0,6677533.0,6.0
0,261763.0,6696399.0,6.0
0,257094.0,6692579.0,6.0
0,259810.0,6697925.0,6.0
0,284653.0,6680622.0,6.0
0,232635.0,6715576.0,6.0
0,234715.0,6699635.0,6.0
0,235683.0,6707506.0,6.0
0,255219.0,6704133.0,6.0
0,286079.0,6703143.0,6.0
0,197335.0,6719538.0,6.0
0,248082.0,6710551.0,6.0
0,254921.0,6710826.0,6.0
0,287974.0,6714900.0,6.0
0,198678.0,6741152.0,6.0
0,276352.0,6742164.0,6.0
0,200635.0,6751129.0,6.0
0,206659.0,6748743.0,6.0
0,211449.0,6760962.0,6.0
0,210091.0,6760653.0,6.0
0,200438.0,6766538.0,6.0
0,189255.0,6766277.0,6.0
0,185357.0,6761363.0,6.0
0,212368.0,6768349.0,6.0
0,218762.0,6760033.0,6.0
0,223119.0,6755190.0,6.0
0,255070.0,6755137.0,6.0
0,283971.0,6750239.0,6.0
0,290223.0,6754795.0,6.0
0,209121.0,6789404.0,6.0
0,237835.0,6788935.0,6.0
0,249029.0,6785409.0,6.0
0,202942.0,6794145.0,6.0
0,202922.0,6794125.0,6.0
0,212705.0,6799751.0,6.0
0,215307.0,6797751.0,6.0
0,223113.0,6797971.0,6.0
0,235648.0,6794650.0,6.0
0,269081.0,6798880.0,6.0
0,280475.0,6792550.0,6.0
0,211545.0,6813193.0,6.0
0,221486.0,6819353.0,6.0
0,223081.0,6815775.0,6.0
0,226304.0,6816204.0,6.0
0,256567.0,6802994.0,6.0
0,248662.0,6817716.0,6.0
0,255667.0,6821184.0,6.0
0,220788.0,6834720.0,6.0
0,265150.0,6844299.0,6.0
0,293822.0,6838512.0,6.0
0,291713.0,6845490.0,6.0
0,299063.0,6839232.0,6.0
0,294702.0,6852669.0,6.0
