X,Y,prediction
449661,6792137,1
364685,6674156,1
365519,6674763,1
373139,6681143,1
378885,6684140,1
383503,6686478,1
384968,6686317,1
385168,6686309,1
385871,6686230,1
385847,6686222,1
387895,6685515,1
387958,6685434,1
388024,6685404,1
391058,6684513,1
392597,6684126,1
393983,6683633,1
393999,6683622,1
396294,6681536,1
396359,6681434,1
383217,6671817,1
383240,6671811,1
382216,6671603,1
370706,6670839,1
357285,6667145,1
354932,6666710,1
349034,6665291,1
348860,6665274,1
348486,6665271,1
346968,6665199,1
335026,6661927,1
328146,6661617,1
297517,6660984,1
296326,6661607,1
295902,6662115,1
295754,6662690,1
290062,6667652,1
288682,6671273,1
286771,6676436,1
285259,6689561,1
284927,6691460,1
286112,6695132,1
286263,6695598,1
286927,6696267,1
286965,6698723,1
286930,6701554,1
289006,6704328,1
289814,6706114,1
290464,6706625,1
294205,6709669,1
298734,6715418,1
301938,6718692,1
309485,6727051,1
304954,6741523,1
397604,6797667,1
367255,6735881,1
368517,6736147,1
368671,6736155,1
369254,6736170,1
369364,6736173,1
370748,6736231,1
370829,6736249,1
372826,6736549,1
373150,6736321,1
375012,6736834,1
399082,6747145,1
409249,6753551,1
411052,6755095,1
412847,6756855,1
413586,6757292,1
423023,6696198,1
422871,6696385,1
421764,6701184,1
421767,6701189,1
417779,6710610,1
415828,6713457,1
414959,6714859,1
407391,6721759,1
360779,6778398,1
349637,6821800,2
360183,6842342,2
359283,6848331,2
365932,6855672,2
365999,6855779,2
366003,6855785,2
375814,6874943,2
397592,6981918,2
396635,7029752,0
387159,7042775,0
398135,7054575,0
412582,7062019,0
562929,6826605,1
581941,6809638,1
600931,6793150,1
301942,7005940,2
306209,7012742,2
334429,7050359,0
335680,7050851,0
358215,7068270,0
323554,6824191,2
321550,6825868,2
318519,6848915,2
323805,6858647,2
328208,6907567,2
350393,6863987,2
348595,6865190,2
339435,6891893,2
326785,6915131,2
326101,6944328,2
326110,6944681,2
326226,6947340,2
322758,6964510,2
321960,6972707,2
314158,6982200,2
246836,6935351,2
247284,6935235,2
265293,6950952,2
267620,6957451,2
288702,6970133,2
342578,6927409,2
341439,6994093,2
341174,6998430,2
339546,7008771,2
309361,7052632,2
302555,7059998,2
300998,7061342,2
440273,6934954,2
447800,6936476,2
630255,6879778,0
515929,6851032,1
657814,6966651,0
657919,7006549,0
645068,6943601,0
663218,6940472,0
677120,6942487,0
677287,6942432,0
547555,7001457,0
553461,7003865,0
557122,7005982,0
588504,7031642,0
597610,7048482,0
612564,7062626,0
625767,7103655,0
561577,7113117,0
564123,7113652,0
567664,7112329,0
568945,7111958,0
572175,7110128,0
577734,7107556,0
439664,6990817,0
518922,6999614,0
538617,7187993,0
520595,7245542,0
491596,7259874,0
484307,7285880,0
475992,7313651,0
457758,7352139,0
451507,7357110,0
447709,7367030,0
443405,7377001,0
442510,7378345,0
441054,7379702,0
411071,7478885,0
411733,7498600,0
365374,7474675,0
417017,7504971,0
446634,7378065,0
507711,7351095,0
576545,7331768,0
500150,7400039,0
585007,7426237,0
585847,7426285,0
370077,7101390,0
384785,7112832,0
389660,7115009,0
420097,7171534,0
420445,7172722,0
420456,7172767,0
401945,7155374,0
410582,7149607,0
448207,7120394,0
499565,7066814,0
559086,7142440,0
540768,7605459,0
465792,7698321,0
384140,6676471,1
385248,6676224,1
378521,6674158,1
378426,6674507,1
378407,6674719,1
378538,6675685,1
378934,6676366,1
379831,6678839,1
380114,6678898,1
380708,6679005,1
381729,6679455,1
381880,6679462,1
382552,6679419,1
383217,6679387,1
383671,6679466,1
383740,6679491,1
383767,6679482,1
383782,6679508,1
384183,6679694,1
384492,6679847,1
385202,6680044,1
385799,6680155,1
387800,6680228,1
388032,6680095,1
388743,6680073,1
389951,6679939,1
390337,6679974,1
390588,6679968,1
392132,6678720,1
392260,6678649,1
392528,6678558,1
392604,6678521,1
393537,6678111,1
393702,6677831,1
393725,6677635,1
393727,6677617,1
393739,6677524,1
393830,6677176,1
393845,6677082,1
393865,6677016,1
393907,6676923,1
393930,6676852,1
393977,6676691,1
393992,6676654,1
374900,6675334,1
374931,6675472,1
308704,6672423,1
308794,6672991,1
376398,6678660,1
371973,6678530,1
370324,6678516,1
342060,6696124,1
334005,6697975,1
333059,6697754,1
303298,6698081,1
296998,6698559,1
286898,6701494,1
261294,6706095,1
254398,6707205,1
248952,6706553,1
245905,6705914,1
243521,6706672,1
312496,6663280,1
309798,6667593,1
298311,6666214,1
381661,6679299,1
381607,6679364,1
381454,6679565,1
381434,6679568,1
381398,6679615,1
381363,6679684,1
380923,6680240,1
380763,6680476,1
378602,6683614,1
375375,6687561,1
364541,6692996,1
363013,6696668,1
342797,6710445,1
378991,6692975,1
379151,6696223,1
379186,6696480,1
379632,6697884,1
381586,6711116,1
379496,6727124,1
376088,6736792,1
375335,6738759,1
367082,6755789,1
350595,6771325,1
341631,6787033,1
332542,6805062,2
327196,6812343,2
327144,6813052,2
378274,6693437,1
377935,6693740,1
377482,6694636,1
374443,6701686,1
370126,6709554,1
369428,6710934,1
363173,6720072,1
357405,6712026,1
354309,6719274,1
359093,6721960,1
388962,6686588,1
388966,6698194,1
394618,6683526,1
396714,6695876,1
397826,6705225,1
398467,6707903,1
401978,6715561,1
402240,6716060,1
414292,6734976,1
414639,6736427,1
418111,6745753,1
423456,6756167,1
430061,6764898,1
385143,6726795,1
392159,6698713,1
404714,6705018,1
407018,6705360,1
407270,6705430,1
410184,6706704,1
392464,6697559,1
393126,6696974,1
402789,6693855,1
406331,6693478,1
413164,6691204,1
419787,6707240,1
430143,6725673,1
419738,6738090,1
420313,6738105,1
428459,6740415,1
426047,6756604,1
425903,6756363,1
426593,6754742,1
428965,6750716,1
428995,6750476,1
395523,6677779,1
396181,6678449,1
396867,6679477,1
413562,6688864,1
422281,6693807,1
423066,6694180,1
423900,6694695,1
431372,6702854,1
435800,6705685,1
439068,6706760,1
448336,6702959,1
463062,6704895,1
492696,6707293,1
509734,6714211,1
454917,6717649,1
456172,6720566,1
245725,6707422,1
246012,6703489,1
244259,6701652,1
240526,6694849,1
236607,6691648,1
236054,6689836,1
236485,6688375,1
221381,6682291,1
220157,6681334,1
218079,6683694,1
263133,6694977,1
261308,6706133,1
284102,6680549,1
270537,6679287,1
256985,6672975,1
254143,6671152,1
253429,6670997,1
289899,6697071,1
296786,6690702,1
303259,6686374,1
313865,6680108,1
330594,6663482,1
223564,6713213,1
324659,6790894,2
325128,6793070,2
327567,6803973,2
328276,6806521,2
226281,6724648,1
223439,6728461,1
222721,6729488,1
216685,6734883,1
213488,6733765,1
209631,6731100,1
209000,6730877,1
206164,6727078,1
206133,6726965,1
206115,6726916,1
201429,6726835,1
199150,6724718,1
195694,6724114,1
192533,6725366,1
188463,6724276,1
187860,6724004,1
187374,6724058,1
206908,6739608,2
203172,6739900,2
201561,6740406,2
205430,6769558,2
199349,6768768,2
199483,6765371,2
198787,6751433,2
198830,6744529,2
203428,6729677,1
250782,6734939,1
250989,6735631,1
251079,6735935,1
251377,6741224,1
252466,6751802,1
252233,6754028,1
250901,6760282,2
249088,6777143,2
248708,6777425,2
245264,6780968,2
245113,6781103,2
240348,6786228,2
282496,6754729,1
279011,6754067,1
263816,6757255,1
244884,6763184,2
296334,6746068,1
295679,6746433,1
294638,6746650,1
292639,6747175,1
275033,6763323,1
271657,6764787,1
282466,6705035,1
277335,6714431,1
271542,6789757,2
303529,6778994,1
280918,6769811,2
289541,6820705,2
293334,6833474,2
294458,6837361,2
295185,6838521,2
295902,6839491,2
284523,6796881,2
285625,6793905,2
284157,6829563,2
271847,6833452,2
279930,6858172,2
286976,6854441,2
264618,6878453,2
274038,6893677,2
269902,6894864,2
298916,6839001,2
326796,6712984,1
321891,6718465,1
312517,6723710,1
312814,6737646,1
316230,6749806,1
315644,6759297,1
320277,6767820,1
387270,6739324,1
385464,6740603,1
384833,6741225,1
382050,6743031,1
372667,6756336,1
410640,6743393,1
420823,6762210,1
421377,6761507,1
424990,6757000,1
313043,6800014,2
315028,6799178,2
320805,6800635,2
321410,6800696,2
350372,6793789,1
320456,6816726,2
327795,6814061,2
330414,6814789,2
340846,6794492,1
341825,6800125,2
343052,6801338,2
339558,6814079,2
433643,6758374,1
440752,6757395,1
430569,6779401,1
418633,6786435,1
306598,6877842,2
336973,6828674,2
336797,6847503,2
336932,6819458,2
366890,6881733,2
491397,6734838,1
491595,6729091,1
491598,6729090,1
489573,6720927,1
489196,6722016,1
488151,6733524,1
477038,6746299,1
468610,6733580,1
463219,6741692,1
467126,6755099,1
469047,6768451,1
483373,6746282,1
488427,6742877,1
489215,6754993,1
486651,6769493,1
508771,6714229,1
496381,6803608,1
538197,6720563,1
570940,6758339,1
554380,6782954,1
554380,6782954,1
434709,6821703,1
494998,6811088,1
505348,6815778,1
458437,6820663,1
470392,6817543,1
491798,6824169,1
564945,6833182,1
474927,6908023,2
481775,6878991,2
538134,6867346,1
527957,6882892,1
568059,6882901,1
603333,6890145,0
593076,6917279,0
608161,6920018,0
622742,6935378,0
641859,6857262,1
639589,6908855,0
621472,6943512,0
651940,6924951,0
657298,6887833,0
663015,6889464,0
663300,6889616,0
660437,6893038,0
661253,6892074,0
673388,6917437,0
676973,6931489,0
693394,6907406,0
699424,6918684,0
704453,6951439,0
703866,6952794,0
620324,6975452,0
531820,6935615,0
546604,6977093,0
543924,6975835,0
550350,6962931,0
579739,6940834,0
485416,6958041,0
504883,6946511,0
526173,6968144,0
528808,6960550,0
528885,6961744,0
530969,6967308,0
483739,7004970,0
537278,6988537,0
492703,7010290,0
486866,7035095,0
482226,7053217,0
492967,7022150,0
495957,7029312,0
496029,7032167,0
505598,7042434,0
592960,6972418,0
534097,7014059,0
499418,7067612,0
478444,7061349,0
429411,6851798,2
429768,6933855,2
423644,6920503,2
423106,6921500,2
435501,6903607,2
436542,6904510,2
438465,6906902,2
441754,6913090,2
441450,6909303,2
449557,6906023,2
470196,6919228,2
460945,6938329,2
436041,6941353,2
435070,6941870,2
434766,6941829,2
410290,6970107,2
409585,6972869,2
425416,7052881,0
420098,7057415,0
418384,7061038,0
418396,7061151,0
241590,6910335,2
242867,6914379,2
210211,6916516,2
215977,6915367,2
224446,6918687,2
245558,6925272,2
249975,6928268,2
221711,6911493,2
260896,6934054,2
271932,6937107,2
227771,6995066,2
217809,6986605,2
213967,6983358,2
204939,6976457,2
203904,6971408,2
202097,6946244,2
202854,6943791,2
206176,6941318,2
225954,6989593,2
231420,6980348,2
232455,6979597,2
313362,6909457,2
306845,6965164,2
359464,6975645,2
273464,6963505,2
329165,6992717,2
235773,7004345,2
236967,7003637,2
238974,7003919,2
229610,7008422,2
228344,7009908,2
228532,7011969,2
274396,7006864,2
274396,7006864,2
299878,7003712,2
289156,7063033,2
278831,7054463,2
281672,7057722,2
294189,7082168,0
297626,7082310,0
306875,7084873,0
308291,7085611,0
338165,7043871,2
339157,7039315,2
371042,7040589,0
337645,7074554,0
358887,7116263,0
349037,7090067,0
349094,7089181,0
399435,7126467,0
420721,7111394,0
370709,7142932,0
371498,7139962,0
420569,7113665,0
559180,7250761,0
558655,7252421,0
407280,7174678,0
416860,7190433,0
424954,7187537,0
431172,7205003,0
431141,7204976,0
429711,7204605,0
429492,7204431,0
429243,7204217,0
428966,7199520,0
386653,7214445,0
486571,7197075,0
614803,7268002,0
427944,7207894,0
426299,7215832,0
424580,7221272,0
423360,7227651,0
425717,7227334,0
426147,7227381,0
441394,7223875,0
448638,7254434,0
426885,7244989,0
554838,7094430,0
553079,7073814,0
505962,7115497,0
491457,7131303,0
554367,7121776,0
554924,7121341,0
558178,7117231,0
560618,7116120,0
611230,7116864,0
586451,7162944,0
626539,7180821,0
609913,7193902,0
419630,7292145,0
394370,7366154,0
366054,7369664,0
431748,7398577,0
497663,7310633,0
593316,7359520,0
590132,7368406,0
498058,7642130,0
410664,7560010,0
569892,7451071,0
453825,7701726,0
303223,6652296,1
304777,6649668,1
302831,6660763,1
308683,6658340,1
335926,6685309,1
329002,6690779,1
332587,6695220,1
337216,6686351,1
291711,6662610,1
282126,6658187,1
281690,6657942,1
277457,6655757,1
323218,6657717,1
345772,6687776,1
367882,6672723,1
363527,6676310,1
361849,6676694,1
358797,6679008,1
355085,6676807,1
358881,6682404,1
343866,6702304,1
331350,6701026,1
340693,6710113,1
376309,6713172,1
380228,6705979,1
362538,6700786,1
373549,6690661,1
374984,6692211,1
375580,6693390,1
372545,6720867,1
394771,6687360,1
394645,6687590,1
390727,6718412,1
391664,6710131,1
386785,6717148,1
395449,6729318,1
395505,6706588,1
395821,6711522,1
403723,6731131,1
399046,6709715,1
424418,6694071,1
421768,6687622,1
439336,6705737,1
440222,6704376,1
440357,6704070,1
428099,6713071,1
426803,6700806,1
428290,6707990,1
421472,6748318,1
421988,6710040,1
424838,6729006,1
425531,6729820,1
433066,6744583,1
435626,6751462,1
435595,6751564,1
438581,6726912,1
443359,6727886,1
452981,6721125,1
471294,6712992,1
235830,6702880,1
272860,6670217,1
277651,6686616,1
301347,6685836,1
222301,6698361,1
229822,6723286,1
227483,6729139,1
220570,6729370,1
216326,6720903,1
219092,6713663,1
219815,6713388,1
226793,6736862,1
219166,6737654,1
204369,6754826,2
196605,6777465,2
198405,6771913,2
193396,6772708,2
238084,6717952,1
230284,6740443,1
233096,6745643,1
232414,6753229,2
206494,6785965,2
211654,6780581,2
274273,6757615,1
246292,6791398,2
248133,6799465,2
227942,6803854,2
229325,6801169,2
225547,6793894,2
210689,6796158,2
210605,6796264,2
209811,6796834,2
207242,6799169,2
218240,6811842,2
219553,6811879,2
244873,6711791,1
245882,6709728,1
250397,6717738,1
288150,6731815,1
281758,6747405,1
292313,6764986,1
289692,6779617,2
258164,6708895,1
262541,6709886,1
265539,6707254,1
291396,6704928,1
293295,6706191,1
295798,6707552,1
292486,6715368,1
311299,6719023,1
310956,6720497,1
306086,6709166,1
237308,6810262,2
238379,6809550,2
251485,6805537,2
251497,6808276,2
288287,6800369,2
239748,6827751,2
227885,6833175,2
272358,6827988,2
275153,6839862,2
305283,6822494,2
217667,6832120,2
216737,6834734,2
319994,6831518,2
316753,6714680,1
311025,6746319,1
303420,6759678,1
335625,6739357,1
319665,6743973,1
357447,6723108,1
357656,6722278,1
373620,6734810,1
372911,6735643,1
313704,6766327,1
325470,6775288,1
380232,6730835,1
380867,6729750,1
380932,6728912,1
356931,6764539,1
365658,6747674,1
382141,6737075,1
382602,6737407,1
378460,6744967,1
418334,6762184,1
420155,6767022,1
311383,6778121,1
310790,6779032,1
309335,6783376,2
323536,6793052,2
293297,6784650,2
307031,6794914,2
312263,6804021,2
298805,6843188,2
326287,6804722,2
325488,6818929,2
323328,6819548,2
322677,6819522,2
319996,6819525,2
319181,6819378,2
318695,6818758,2
326703,6801706,2
328456,6799902,2
331476,6797474,2
334690,6795352,2
332310,6808231,2
427794,6777899,1
428895,6782236,1
416125,6763806,1
365643,6803320,1
362716,6837252,2
366466,6902902,2
328350,6820747,2
485638,6743915,1
460569,6753068,1
494429,6729611,1
541049,6757670,1
591396,6784283,1
642783,6842634,1
630547,6832452,1
606248,6797952,1
504121,6822958,1
524952,6829305,1
514902,6819871,1
626107,6849658,1
543987,6898870,2
532634,6886687,2
663451,6884503,0
678746,6906888,0
682530,6910207,0
508409,6970833,0
521294,7002191,0
479615,7050301,0
508714,7020778,0
510679,7032065,0
507405,7033041,0
578639,6968879,0
546119,7007705,0
562924,7016151,0
515759,7052964,0
432198,6900402,2
435663,6902371,2
386017,6897405,2
409580,6869559,2
411887,6869517,2
427620,6884921,2
438486,6901434,2
466111,6905542,2
433109,6917821,2
428310,6918129,2
436143,6922212,2
460611,6906096,2
444107,6941838,2
463995,7009873,0
225322,7002897,2
225650,7003869,2
212764,6960956,2
209955,6928781,2
227662,6962520,2
262336,6961126,2
258899,6962756,2
262752,6949545,2
251258,6931573,2
251160,6931189,2
250928,6930026,2
299704,6987195,2
304175,6984988,2
273995,7006710,2
230263,7016443,2
272647,7043737,2
273749,7046784,2
274732,7029980,2
335353,6996322,2
395650,7042921,0
476014,7056585,0
324441,7090567,0
343911,7091903,0
364542,7108986,0
352156,7129221,0
364862,7121513,0
409635,7092701,0
415579,7115012,0
428836,7207677,0
427946,7212394,0
427835,7212967,0
430444,7193053,0
431224,7212118,0
431224,7212118,0
436868,7205628,0
460625,7192648,0
459796,7212260,0
557982,7273091,0
425750,7231771,0
423829,7231089,0
422784,7231000,0
532164,7129594,0
578669,7200791,0
586836,7249697,0
546127,7125806,0
564323,7120366,0
369499,7449395,0
454984,7373922,0
458567,7642370,0
501169,7418611,0
520501,7404064,0
288842,6651440,1
310388,6664731,1
311657,6663807,1
329704,6677819,1
338193,6692861,1
342362,6721166,1
348953,6681105,1
351224,6723096,1
354677,6687087,1
358081,6665337,1
358170,6663181,1
358371,6663317,1
358897,6655699,1
355437,6674156,1
362668,6667552,1
359150,6686695,1
364071,6706700,1
375858,6696037,1
375124,6695911,1
371683,6678803,1
375369,6702273,1
376741,6703838,1
380106,6697518,1
383360,6687632,1
384374,6688592,1
385316,6690696,1
386307,6691332,1
385661,6690794,1
392637,6694936,1
392827,6695158,1
393687,6696948,1
391981,6692527,1
391989,6692526,1
381245,6710642,1
386198,6711855,1
396519,6688342,1
392101,6695542,1
393223,6699128,1
396046,6681831,1
394949,6681757,1
398355,6710484,1
404172,6688116,1
398468,6704159,1
403461,6721925,1
410060,6704574,1
414328,6686686,1
434325,6721890,1
430143,6688968,1
439753,6677734,1
442847,6709139,1
468686,6694075,1
459946,6726004,1
462662,6716862,1
221740,6680520,1
247235,6694487,1
260385,6668126,1
259700,6697766,1
273513,6693612,1
280350,6680746,1
285570,6679378,1
230531,6715590,1
229401,6715624,1
232606,6703453,1
239658,6700528,1
236075,6699926,1
252200,6703733,1
292412,6711040,1
310372,6707630,1
212817,6720666,1
245147,6720235,1
254720,6710072,1
254492,6715102,1
251463,6721444,1
285143,6719315,1
289928,6731041,1
233132,6725072,1
269273,6737977,1
268274,6748725,1
202723,6765423,2
203855,6765314,2
189007,6765890,2
219118,6759675,2
260029,6755361,1
270874,6749954,1
278302,6749511,1
272587,6754077,1
281282,6757476,1
282103,6753543,1
287778,6755807,1
287771,6755387,1
290543,6760506,1
207873,6778118,2
215961,6789424,2
218721,6782171,2
237897,6787007,2
277110,6780838,2
272835,6778342,2
273481,6781360,2
275666,6769582,2
298551,6782424,2
254282,6796525,2
255212,6798327,2
252837,6800204,2
282545,6793409,2
216101,6824963,2
217505,6826898,2
278864,6805222,2
218477,6837648,2
226688,6829005,2
293993,6838599,2
295806,6850099,2
306024,6828150,2
312910,6830831,2
262349,6858482,2
287168,6878691,2
293670,6745756,1
293252,6744980,1
357143,6731976,1
356303,6730802,1
358296,6745623,1
329015,6750785,1
335719,6752989,1
348096,6769266,1
327973,6773124,1
309690,6781834,1
318926,6776948,1
319661,6774847,1
322375,6786180,1
312322,6801316,2
310684,6809723,2
320920,6818726,2
379416,6739991,1
357149,6794604,1
344701,6817247,2
335809,6817209,2
361897,6817314,2
429228,6756366,1
422166,6764987,1
431937,6766269,1
431996,6766246,1
408225,6803718,1
333998,6833283,2
476047,6697260,1
471639,6733111,1
479509,6760782,1
486357,6753068,1
489794,6751931,1
509518,6739009,1
510609,6722433,1
532116,6767685,1
542082,6794871,1
639664,6822874,1
460626,6806735,1
465264,6807877,1
447853,6829599,1
533125,6838928,1
611849,6853098,1
510104,6854090,1
507379,6943305,0
541149,6897776,2
545293,6862775,1
600126,6885717,0
590842,6935056,0
600820,6928450,0
664748,6888792,0
673381,6904119,0
673201,6903848,0
632159,6946122,0
646642,6934435,0
638242,6948377,0
645039,6950421,0
601177,6989255,0
467962,6974089,0
506844,6955734,0
506814,6944162,0
513172,7039454,0
512389,7043096,0
559912,6920230,0
559698,7003628,0
570381,7028390,0
380675,6905633,2
408580,6858221,2
413738,6856259,2
427526,6896747,2
429395,6897629,2
424800,6894671,2
430895,6890593,2
435448,6888985,2
438975,6901493,2
427324,6903977,2
427938,6909640,2
435075,6906443,2
434574,6907235,2
450878,6914140,2
444759,6914622,2
437826,6929524,2
447748,6926158,2
440500,7004259,0
445476,7027963,0
207854,6921748,2
244475,6923448,2
317549,6927127,2
266035,6929367,2
207984,6939723,2
331793,6945144,2
286233,6973201,2
272460,6986740,2
260315,6995007,2
287061,6994869,2
224708,7001821,2
341737,7006933,2
300144,7002696,2
301730,7002955,2
229880,7013384,2
239547,7014379,2
339387,7007988,2
328360,7027500,2
295060,7036299,2
281591,7066391,2
290330,7072824,2
312420,7083575,0
349527,7089517,0
352827,7127456,0
351904,7057512,0
448131,7064540,0
424855,7188140,0
430531,7181532,0
437496,7186234,0
471898,7182060,0
429011,7194080,0
425043,7202099,0
431148,7199159,0
431103,7199923,0
426350,7218337,0
430029,7216384,0
421963,7222755,0
448296,7216908,0
422392,7229342,0
423980,7245409,0
499703,7248532,0
504837,7253980,0
446031,7256784,0
599214,7318015,0
598980,7318452,0
597175,7326852,0
473257,7152962,0
529880,7121226,0
531821,7121657,0
538493,7123164,0
575550,7170317,0
623057,7112671,0
624192,7110773,0
387730,7300986,0
476034,7313106,0
351564,7361049,0
414723,7337910,0
422152,7334820,0
440471,7373889,0
427216,7393683,0
370358,6677830,1
340765,6686471,1
384123,6677717,1
384087,6677497,1
383757,6679380,1
383658,6679512,1
383594,6679411,1
381434,6686239,1
380993,6687272,1
381639,6704100,1
391906,6679855,1
395167,6687377,1
376218,6683442,1
383166,6686436,1
387355,6685807,1
374188,6671662,1
375015,6672017,1
368342,6671473,1
386254,6686035,1
386193,6686235,1
389011,6685100,1
389179,6687366,1
392819,6680775,1
413403,6687998,1
424082,6695693,1
428561,6698655,1
384506,6676437,1
381598,6679601,1
383018,6679543,1
389096,6679954,1
390400,6679844,1
390382,6680023,1
393434,6678407,1
386258,6678791,1
386350,6680134,1
389516,6691001,1
389778,6691242,1
242047,6708144,1
241938,6708181,1
224608,6823564,2
224678,6823778,2
235243,6714794,1
205984,6789812,2
245839,6709607,1
219868,6829167,2
219668,6829273,2
238151,6716016,1
241627,6710843,1
223178,6825890,2
228997,6714408,1
362246,6765094,1
321328,6817428,2
318254,6821035,2
318124,6821838,2
318353,6821854,2
313785,6819616,2
363527,6762338,1
331821,6819111,2
331280,6819268,2
333429,6820007,2
342129,6817974,2
346946,6777305,1
328567,6803877,2
328883,6804086,2
596305,6782603,1
488149,6749118,1
494256,6707690,1
495942,6708685,1
496340,6708920,1
497281,6709447,1
506987,6714806,1
506973,6714912,1
569682,6770930,1
578522,6776001,1
636121,6948046,0
534929,6975261,0
535838,6984640,0
532879,6993879,0
433934,6894862,2
434662,6901121,2
436121,6902715,2
436123,6902702,2
429568,6902924,2
442820,6900305,2
442822,6900296,2
376651,6992704,2
231713,7005082,2
429779,7209673,0
429385,7209878,0
429732,7211887,0
372090,7305033,0
443428,7376928,0
445466,7379972,0
233839,7010447,2
385489,6672256,1
385116,6673103,1
384763,6673832,1
385081,6673313,1
384702,6673946,1
385609,6672108,1
384421,6674409,1
385109,6673130,1
383217,6674851,1
382716,6675163,1
384276,6674519,1
383931,6674789,1
383693,6674998,1
383565,6676223,1
383552,6676216,1
383561,6676007,1
383682,6675016,1
384077,6674696,1
383646,6675376,1
228436,7007534,2
385995,6671794,1
387886,6674603,1
387398,6676383,1
387435,6676519,1
386676,6671917,1
387755,6677221,1
387356,6676130,1
387201,6675778,1
386780,6673256,1
535351,7121895,0
239911,6711792,1
237923,6711786,1
238010,6711746,1
239819,6711977,1
239897,6713708,1
533101,6972620,0
533093,6972623,0
239879,6713030,1
242111,6711690,1
241463,6711371,1
241743,6711509,1
240347,6710889,1
483515,6748201,1
496801,6703192,1
287693,6965889,2
287478,6969337,2
436579,7216903,0
428022,7210433,0
428633,7210021,0
383239,6720598,1
480558,7059272,0
196477,6754296,2
386726,6674842,1
386101,6675625,1
386107,6676483,1
387002,6674415,1
384643,6671492,1
384644,6671883,1
384634,6671599,1
286993,6699739,1
286829,6701411,1
360352,6766536,1
360321,6766422,1
443645,7376637,0
380012,6677935,1
382481,6677166,1
381564,6677847,1
382467,6677175,1
381576,6678033,1
240342,6710884,1
241465,6708745,1
240662,6710403,1
240515,6710634,1
240693,6710331,1
240683,6710335,1
382966,6676730,1
383193,6676526,1
383316,6676491,1
383109,6676538,1
362512,6764796,1
328668,6820048,2
326665,6816238,2
328204,6819594,2
327307,6817759,2
425994,6760460,1
427801,6763012,1
427198,6761991,1
448145,6785525,1
427285,6760140,1
427389,6760807,1
427411,6761080,1
427579,6761704,1
427555,6761582,1
427229,6759904,1
427339,6760463,1
390159,6674282,1
388031,6673917,1
392773,6676142,1
390873,6674690,1
427065,6696442,1
426798,6696324,1
245938,6705758,1
281168,6807747,2
281758,6806949,2
383209,6723887,1
331566,6785698,1
340604,6796061,1
335119,6818200,2
340916,6795403,1
488225,6736489,1
484722,6748649,1
484441,6748371,1
563675,6770313,1
563283,6770486,1
544563,6909887,0
209507,6940420,2
287790,6965495,2
233888,7005882,2
288566,7068332,2
288227,7068256,2
277771,7051469,2
277797,7051481,2
428784,7210979,0
428878,7211144,0
380052,6704529,1
395652,6712217,1
426380,6696079,1
239649,6709871,1
239384,6709726,1
236896,6704896,1
238156,6716022,1
228016,6821648,2
240045,6807344,2
225944,6829710,2
214332,6836981,2
213540,6836624,2
316267,6746064,1
426672,6762121,1
362110,6767852,1
363709,6765386,1
362681,6764707,1
328692,6821834,2
559918,6767903,1
563317,6769482,1
565245,6770192,1
568211,6771284,1
508314,6907727,2
508269,6907698,2
432273,6900479,2
433626,6900840,2
434776,6901234,2
433191,6898977,2
435508,6902202,2
404506,6860787,2
404532,6860806,2
227454,7007355,2
427957,7212202,0
427868,7211962,0
427898,7212049,0
427842,7211946,0
534532,7122189,0
357851,6667736,1
388844,6693640,1
239622,6712331,1
377420,6734166,1
376884,6733880,1
425760,6755883,1
602574,6860018,1
602286,6860487,1
506199,6943926,0
441528,6938925,2
428345,7215018,0
382829,6677052,1
382730,6677141,1
223472,6828186,2
221216,6827519,2
382513,6676246,1
382545,6676090,1
386691,6676806,1
386229,6676438,1
386301,6676490,1
381923,6678389,1
384556,6672617,1
395041,6705465,1
373022,6671618,1
381858,6671288,1
371033,6676699,1
370554,6675440,1
370794,6675651,1
370455,6678028,1
380657,6678526,1
394155,6676414,1
384425,6687060,1
387073,6686759,1
387526,6686621,1
389600,6678706,1
390644,6680195,1
393792,6684027,1
391166,6686415,1
391309,6686406,1
391370,6686121,1
390672,6686720,1
388894,6682549,1
390944,6684047,1
203730,6789274,2
205115,6789991,2
220829,6828742,2
223459,6828174,2
202905,6787458,2
240996,6715068,1
233891,6710662,1
238618,6711082,1
236275,6712611,1
235906,6712188,1
239363,6713921,1
234538,6711127,1
239489,6708916,1
240614,6709600,1
241145,6710734,1
242893,6710271,1
242108,6711674,1
241907,6712389,1
242194,6713076,1
221387,6827424,2
221530,6828439,2
203918,6789563,2
204116,6789886,2
220767,6826835,2
226384,6829804,2
238631,6711357,1
238578,6711168,1
313831,6820266,2
329042,6822601,2
328047,6820083,2
315492,6822848,2
318941,6825081,2
322646,6824922,2
327179,6822200,2
327195,6821794,2
327456,6821803,2
327927,6821886,2
328127,6821820,2
329691,6822026,2
329224,6822146,2
328211,6822382,2
328612,6822504,2
331634,6819495,2
330948,6821435,2
331106,6820740,2
337312,6824224,2
322666,6825118,2
322506,6825101,2
428359,6761198,1
429052,6763350,1
479367,6752867,1
480393,6750934,1
479575,6752561,1
494752,6705693,1
641700,6944727,0
509241,7048638,0
532634,6972709,0
532000,6970763,0
531984,6970559,0
532510,6972619,0
531951,6972877,0
534905,6975271,0
535934,6974407,0
642156,6947198,0
432706,6901868,2
436704,6904153,2
435678,6901006,2
