X,Y,prediction
236075,6699926,0
234715,6699635,0
235683,6707506,0
246462,6703938,0
245826,6709563,0
245853,6709568,0
247943,6709863,0
250146,6709023,0
250286,6710177,0
252506,6704578,0
252200,6703733,0
254623,6705982,0
255219,6704133,0
266211,6703907,0
267011,6705360,0
286079,6703143,0
286150,6705391,0
285671,6709949,0
292412,6711040,0
295804,6700013,0
309627,6701899,0
310372,6707630,0
316540,6709115,0
206172,6725755,0
197335,6719538,0
202225,6720615,0
201437,6727602,0
212817,6720666,0
218714,6721190,0
235813,6720602,0
232964,6717682,0
232329,6720096,0
232217,6720758,0
231702,6723912,0
231457,6724416,0
239668,6720014,0
244717,6720265,0
245147,6720235,0
247017,6719902,0
248082,6710551,0
250529,6720140,0
254720,6710072,0
254921,6710826,0
252056,6715308,0
254492,6715102,0
251463,6721444,0
257348,6720484,0
282017,6712458,0
287863,6714917,0
287974,6714900,0
285143,6719315,0
282755,6730478,0
293716,6719748,0
294165,6723283,0
289532,6727410,0
288982,6730088,0
289928,6731041,0
188393,6735221,0
195712,6741765,0
198678,6741152,0
201357,6742691,0
203615,6740375,0
201003,6747225,0
197809,6745122,0
215068,6732316,0
213884,6734943,0
220921,6735734,0
222853,6743350,0
223653,6735384,0
227352,6734377,0
227315,6734496,0
227083,6735340,0
226815,6736789,0
224160,6743712,0
233267,6722606,0
233132,6725072,0
233754,6729760,0
230967,6728084,0
229845,6730421,0
231288,6726375,0
231294,6726706,0
231052,6728003,0
242082,6736148,0
242391,6736357,0
246073,6740238,0
247612,6735415,0
256941,6736929,0
257139,6727463,0
261444,6737300,0
264466,6747572,0
265937,6731390,0
276352,6742164,0
269973,6739067,0
269273,6737977,0
268274,6748725,0
288420,6745816,0
190239,6756609,0
189298,6756556,0
197218,6749733,0
199597,6753116,0
200635,6751129,0
205626,6749088,0
206659,6748743,0
207169,6748480,0
197205,6759636,0
196916,6760588,0
198801,6759030,0
204777,6757409,0
201734,6765957,0
202723,6765423,0
203855,6765314,0
205517,6765788,0
206140,6765847,0
211449,6760962,0
210091,6760653,0
200438,6766538,0
189255,6766277,0
189007,6765890,0
188511,6765615,0
185357,6761363,0
209632,6752138,0
210820,6757875,0
212513,6761699,0
212368,6768349,0
219118,6759675,0
218762,6760033,0
218160,6760601,0
216987,6761123,0
218849,6750945,0
220914,6752414,0
223119,6755190,0
223747,6758637,0
246447,6756134,0
252577,6749881,0
254787,6748582,0
255070,6755137,0
260029,6755361,0
260802,6750578,0
263774,6764676,0
271320,6749775,0
270874,6749954,0
266730,6749527,0
268218,6754476,0
268848,6752304,0
280158,6749742,0
278771,6749625,0
278302,6749511,0
278077,6749459,0
277914,6749421,0
277095,6749079,0
272587,6754077,0
281983,6754814,0
283971,6750239,0
281282,6757476,0
280407,6759565,0
282103,6753543,0
281357,6760243,0
282137,6762495,0
279840,6763602,0
278087,6763887,0
290223,6754795,0
287784,6756099,0
287778,6755807,0
287771,6755387,0
287561,6754400,0
284785,6762057,0
286975,6768815,0
285377,6767046,0
290963,6766618,0
291128,6758424,0
290543,6760506,0
296578,6761446,0
207873,6778118,0
204113,6783573,0
207435,6784741,0
209646,6788911,0
209284,6789241,0
209121,6789404,0
207967,6789541,0
206227,6789769,0
211524,6787466,0
215961,6789424,0
212896,6789245,0
213326,6792870,0
218721,6782171,0
215420,6779784,0
232005,6791352,0
238101,6786408,0
237897,6787007,0
237835,6788935,0
245081,6781079,0
245119,6781115,0
249029,6785409,0
244413,6780108,0
244391,6780121,0
255209,6782813,0
266972,6776075,0
268237,6779020,0
277110,6780838,0
272835,6778342,0
269830,6771718,0
273481,6781360,0
275666,6769582,0
276748,6772810,0
276423,6774023,0
276389,6774275,0
276357,6774391,0
279651,6779517,0
283534,6776739,0
290858,6773573,0
293782,6776423,0
295521,6778811,0
298551,6782424,0
299071,6781783,0
296941,6785390,0
297751,6785095,0
202942,6794145,0
202922,6794125,0
206901,6795059,0
207734,6795305,0
207596,6796860,0
208625,6792490,0
208741,6792230,0
215695,6797155,0
213781,6798490,0
213507,6793539,0
212705,6799751,0
215307,6797751,0
207241,6806048,0
223113,6797971,0
234622,6793927,0
235648,6794650,0
235993,6800639,0
254282,6796525,0
255212,6798327,0
254608,6799555,0
252837,6800204,0
252665,6800311,0
265069,6794345,0
263296,6795339,0
266835,6796561,0
269071,6794186,0
269081,6798880,0
269927,6789003,0
282545,6793409,0
284481,6793741,0
273342,6789724,0
276343,6789925,0
280118,6792510,0
280475,6792550,0
279347,6796818,0
281996,6799421,0
285399,6789106,0
286028,6798610,0
299022,6797785,0
294968,6789382,0
216242,6803720,0
212365,6804963,0
211545,6813193,0
209790,6808448,0
211737,6814256,0
215539,6824792,0
216101,6824963,0
216989,6825490,0
217505,6826898,0
218121,6828070,0
212597,6823157,0
216605,6831437,0
220932,6825415,0
221486,6819353,0
223081,6815775,0
223884,6814849,0
226304,6816204,0
228119,6815211,0
232430,6813194,0
223225,6823671,0
227222,6819981,0
227463,6819647,0
232890,6812387,0
230664,6821417,0
234150,6823604,0
230412,6825745,0
230995,6824957,0
253143,6807110,0
256567,6802994,0
248662,6817716,0
255667,6821184,0
273478,6803998,0
277524,6805643,0
278864,6805222,0
271565,6806811,0
276735,6811343,0
290912,6804219,0
290961,6801642,0
287014,6815669,0
294273,6813921,0
295338,6815021,0
296104,6814295,0
296043,6814334,0
210098,6838712,0
223488,6832609,0
220788,6834720,0
218477,6837648,0
226688,6829005,0
236869,6851111,0
269091,6826275,0
265150,6844299,0
293993,6838599,0
293822,6838512,0
286254,6838087,0
286124,6838028,0
264802,6854093,0
291713,6845490,0
291096,6845647,0
288955,6845660,0
286556,6844566,0
285773,6844191,0
284751,6829283,0
285255,6830298,0
285350,6830425,0
286881,6828169,0
292151,6851531,0
297436,6835646,0
297394,6840066,0
300146,6837990,0
299063,6839232,0
298191,6841151,0
298244,6841490,0
295806,6850099,0
295961,6850330,0
295345,6851907,0
294702,6852669,0
294484,6852970,0
293806,6853807,0
306024,6828150,0
307625,6827876,0
312818,6830809,0
312910,6830831,0
314065,6831090,0
303368,6842300,0
311098,6833789,0
218191,6863149,0
211593,6869713,0
230749,6867001,0
260744,6842496,0
247290,6860317,0
251114,6863353,0
262349,6858482,0
253909,6870727,0
257320,6875769,0
257591,6877868,0
276037,6879631,0
290904,6856736,0
287627,6867021,0
291691,6869330,0
251461,6886621,0
260385,6892547,0
269215,6890231,0
275360,6888459,0
273519,6905096,0
274294,6905487,0
287168,6878691,0
293898,6881046,0
292911,6892217,0
296047,6911409,0
323406,6717068,0
312647,6725123,0
296805,6724447,0
295573,6738787,0
296329,6737904,0
297265,6734092,0
293670,6745756,0
293252,6744980,0
301678,6740212,0
299488,6756350,0
299909,6757413,0
299964,6757596,0
301560,6756693,0
308758,6744741,0
309287,6741704,0
317803,6742282,0
311488,6747526,0
306933,6747766,0
309256,6753650,0
307053,6762846,0
307630,6763360,0
299831,6768242,0
301741,6774490,0
301000,6778210,0
326024,6745737,0
328167,6746109,0
329505,6744942,0
321866,6749461,0
342492,6727568,0
360551,6734504,0
360049,6733470,0
358675,6733008,0
358626,6732974,0
358056,6732605,0
357143,6731976,0
356830,6731271,0
356303,6730802,0
351986,6724015,0
351453,6735333,0
351612,6734524,0
349402,6731146,0
373473,6731362,0
361319,6733533,0
362500,6733172,0
344374,6737221,0
371163,6737193,0
370919,6737327,0
370245,6737550,0
358296,6745623,0
356525,6746797,0
352586,6753932,0
329015,6750785,0
335719,6752989,0
344537,6757757,0
348096,6769266,0
333849,6766975,0
337262,6765379,0
339005,6766053,0
338959,6766872,0
342613,6771945,0
319884,6769959,0
323005,6773136,0
327973,6773124,0
330739,6773693,0
333965,6780436,0
332510,6783319,0
333776,6783954,0
309690,6781834,0
301866,6782034,0
313907,6776619,0
319163,6777364,0
319043,6777240,0
318926,6776948,0
318788,6776311,0
318431,6775404,0
319661,6774847,0
311387,6780873,0
316556,6784272,0
310707,6790825,0
318045,6797162,0
318110,6797246,0
322003,6783847,0
322375,6786180,0
317434,6786749,0
315942,6787663,0
315916,6787675,0
326950,6790183,0
335149,6794786,0
307696,6800635,0
312569,6800535,0
312322,6801316,0
317264,6800304,0
311020,6807344,0
310684,6809723,0
320920,6818726,0
318405,6820410,0
327522,6810022,0
318741,6822292,0
388545,6735879,0
392891,6741144,0
393197,6741503,0
377215,6741952,0
379313,6743168,0
379135,6741063,0
379207,6740524,0
379227,6740465,0
379284,6740298,0
379416,6739991,0
379434,6739976,0
373803,6754594,0
365074,6755305,0
361105,6753894,0
364722,6753896,0
379775,6754907,0
404245,6751013,0
406347,6749330,0
398835,6766728,0
357784,6767673,0
353656,6771928,0
354922,6776065,0
352066,6771807,0
363964,6779458,0
366357,6778914,0
341516,6791927,0
343405,6793637,0
347559,6790184,0
357149,6794604,0
349996,6808659,0
351186,6805766,0
353956,6803253,0
354042,6802605,0
352101,6804713,0
346819,6807455,0
345486,6816095,0
344556,6817699,0
344701,6817247,0
335809,6817209,0
338048,6825114,0
358866,6810883,0
357407,6812085,0
361897,6817314,0
362894,6817967,0
411428,6761116,0
416134,6751579,0
419250,6754930,0
429228,6756366,0
395079,6774137,0
396051,6774854,0
421286,6762428,0
422166,6764987,0
418385,6769614,0
431937,6766269,0
431996,6766246,0
437821,6759559,0
435836,6760886,0
439500,6767255,0
447048,6760982,0
408035,6780494,0
426223,6772818,0
429122,6770449,0
432042,6773387,0
439343,6784130,0
421584,6782961,0
417572,6790127,0
434595,6795860,0
408611,6801445,0
408121,6802772,0
407973,6803075,0
408432,6806407,0
408225,6803718,0
408261,6803750,0
390300,6808299,0
334509,6827324,0
334523,6830602,0
333998,6833283,0
335636,6835958,0
339457,6820590,0
374659,6828833,0
379840,6824863,0
318976,6841843,0
328282,6865481,0
343414,6844753,0
360997,6845398,0
346321,6875945,0
345642,6876029,0
368455,6876626,0
369668,6879085,0
368965,6889297,0
325902,6918547,0
325657,6909002,0
325934,6908749,0
315840,6908307,0
333259,6917360,0
331063,6920603,0
459651,6737654,0
459908,6736941,0
460858,6736481,0
461443,6736333,0
480318,6699730,0
476467,6697809,0
476047,6697260,0
478416,6715456,0
476993,6709318,0
475715,6710667,0
471639,6733111,0
474692,6737030,0
477246,6742850,0
477152,6757112,0
476691,6769595,0
479322,6768649,0
476821,6738293,0
479509,6760782,0
482202,6751290,0
481959,6751436,0
486357,6753068,0
488774,6705174,0
488824,6772922,0
485924,6769911,0
490403,6750975,0
489794,6751931,0
489017,6753243,0
492599,6707793,0
493540,6711073,0
492924,6712273,0
493087,6724740,0
492373,6725048,0
490632,6729773,0
495244,6708129,0
502519,6713970,0
500527,6751209,0
505395,6714976,0
511113,6752610,0
511870,6755513,0
504340,6757916,0
513231,6758805,0
506972,6714319,0
509518,6739009,0
509424,6722431,0
510573,6720625,0
510609,6722433,0
510924,6752280,0
520519,6724939,0
525014,6797324,0
525019,6797285,0
533714,6711019,0
530601,6754225,0
539309,6761572,0
532116,6767685,0
535826,6784300,0
536451,6784961,0
536555,6785040,0
538392,6752381,0
542082,6794871,0
559560,6786494,0
554367,6773634,0
564515,6744721,0
565924,6744184,0
584869,6780934,0
590570,6777721,0
593764,6785545,0
594719,6785415,0
574008,6801466,0
591793,6793466,0
597563,6794508,0
597783,6806349,0
622384,6817677,0
639664,6822874,0
643300,6847982,0
649288,6863840,1
649322,6864245,1
449426,6786459,0
449107,6791092,0
443155,6792816,0
460456,6802637,0
471049,6810536,0
483020,6799357,0
485412,6792989,0
490287,6803736,0
444917,6816524,0
425853,6802527,0
436598,6834523,0
439342,6823713,0
450063,6840877,0
460626,6806735,0
465264,6807877,0
447853,6829599,0
476252,6823525,0
480635,6829749,0
486830,6826745,0
484419,6829979,0
484429,6829976,0
471589,6847952,0
504316,6835911,0
503961,6834164,0
505542,6836179,0
511111,6838315,0
511245,6838350,0
512296,6838719,0
512372,6838762,0
508608,6813903,0
508595,6822525,0
523068,6810990,0
560136,6810372,0
560136,6810372,0
515192,6821675,0
522337,6836710,0
524171,6833317,0
531392,6831903,0
530938,6833463,0
533125,6838928,0
537146,6853072,0
546919,6826619,0
549921,6854621,0
546768,6845137,0
542887,6855721,0
553680,6845823,0
571352,6833135,0
571650,6849090,0
572015,6845727,0
557370,6859052,0
611422,6830146,0
611849,6853098,0
499769,6847858,0
512713,6848868,0
510357,6853787,0
510104,6854090,0
509431,6855389,0
525334,6846855,0
519176,6848514,0
470278,6871868,0
480172,6875113,0
481915,6870159,0
483044,6864938,0
484932,6872031,0
472978,6905419,1
501365,6863426,0
504230,6897632,1
512061,6899175,1
505402,6906406,1
505169,6906335,1
504233,6906150,1
504232,6906150,1
507379,6943305,1
512099,6883290,0
541149,6897776,1
520323,6905284,1
523087,6903083,1
529323,6905100,1
545293,6862775,0
539363,6882717,0
570184,6882916,1
600126,6885717,1
599464,6884034,1
557208,6903714,1
558527,6903392,1
590842,6935056,1
615146,6907961,1
600820,6928450,1
586914,6931325,1
653156,6871338,1
652628,6876203,1
657393,6891883,1
668537,6870176,1
664748,6888792,1
646172,6906191,1
628012,6915353,1
675790,6900373,1
673381,6904119,1
673201,6903848,1
677938,6913492,1
631272,6944987,1
633080,6941500,1
628310,6945716,1
630563,6945160,1
630960,6945330,1
631879,6945911,1
632159,6946122,1
633707,6947060,1
636460,6947763,1
624150,6941317,1
623935,6941027,1
598426,6953198,1
630128,6948858,1
648033,6931152,1
646642,6934435,1
645984,6933886,1
654074,6931909,1
653884,6941927,1
654035,6941642,1
654046,6941630,1
654100,6941572,1
647304,6942379,1
646421,6937314,1
638479,6947330,1
638242,6948377,1
638049,6948485,1
639946,6947816,1
639741,6948107,1
642131,6952308,1
641247,6951933,1
638983,6951620,1
638486,6951218,1
645039,6950421,1
644341,6951344,1
644015,6953137,1
643567,6947664,1
643828,6948338,1
644049,6948818,1
646211,6956994,1
648334,6951254,1
701961,6941271,1
701173,6948177,1
701344,6950356,1
620634,6964431,1
623096,6968500,1
601177,6989255,1
621165,6975152,1
625505,6985272,1
626032,7007228,1
608857,7026882,1
624678,7020444,1
640860,7002244,1
665401,6999517,1
644099,7025699,1
617202,7043486,1
588033,7052945,1
606339,7051917,1
464403,6968028,1
470968,7062833,1
482815,7055116,1
482317,7056284,1
467962,6974089,1
491828,7037762,1
499596,7011678,1
499116,7022640,1
510986,7076535,1
506844,6955734,1
506726,6955985,1
497972,7053457,1
499944,7068575,1
504709,7041467,1
504407,7044473,1
501718,7047852,1
506814,6944162,1
505593,7011241,1
512322,7026702,1
517655,7026525,1
513440,7039659,1
513172,7039454,1
512389,7043096,1
511447,6945516,1
512562,7046436,1
512524,7046453,1
515153,7041035,1
517825,7043964,1
521292,6996713,1
528798,6959399,1
528136,6995314,1
531935,6988125,1
528555,6994890,1
531495,7033751,1
528342,7030942,1
540454,7034503,1
537311,6982872,1
545280,7032000,1
544445,6942624,1
542584,6913705,1
541184,6914043,1
538708,6918059,1
535974,6920566,1
549783,6911135,1
550901,6910583,1
555840,6939196,1
559912,6920230,1
552650,6953662,1
559698,7003628,1
563123,6995605,1
567243,6939228,1
569418,6995519,1
570381,7028390,1
579679,6987463,1
580467,6969226,1
381000,6904969,0
380998,6905012,0
380675,6905633,0
384394,6923650,0
383638,6904334,0
384813,6888352,0
407684,6857530,0
408580,6858221,0
409162,6857689,0
413738,6856259,0
407004,6860022,0
407028,6860026,0
413912,6863607,0
414348,6863532,0
416659,6878297,0
424057,6876870,0
427526,6896747,0
429362,6897602,0
429395,6897629,0
422267,6901512,0
420107,6904664,0
420108,6904666,0
424800,6894671,0
430311,6887926,0
430433,6889217,0
430459,6889268,0
430895,6890593,0
431622,6892226,0
431427,6893241,0
435448,6888985,0
436446,6888051,0
433509,6897630,0
433391,6898230,0
433355,6898598,0
438975,6901493,0
441151,6902315,0
441217,6902287,0
441225,6902293,0
441113,6901161,0
441733,6902016,0
438614,6872484,0
452958,6845158,0
453192,6845658,0
450749,6865159,0
455774,6868669,0
455095,6901747,0
421247,6907430,0
424126,6909765,0
428162,6904023,0
427324,6903977,0
430268,6905729,0
430382,6905701,0
431374,6905570,0
432140,6905703,0
432299,6905969,0
433626,6907154,0
434136,6907440,0
434390,6907602,0
432198,6904683,0
432132,6904978,0
432904,6906656,0
431607,6906926,0
430228,6908089,0
429151,6908831,0
427938,6909640,0
433330,6907062,0
431447,6912471,0
421468,6915863,0
424516,6917259,1
429427,6918611,1
436276,6905006,0
436038,6905402,0
436021,6905411,0
435077,6906441,0
435075,6906443,0
434617,6907152,0
434574,6907235,0
434539,6907313,0
434527,6907317,0
434386,6907621,0
434190,6907899,0
434414,6910541,0
443683,6913023,1
450878,6914140,1
444759,6914622,1
444987,6915043,1
456315,6902770,0
456647,6902883,0
460772,6901012,0
462262,6900374,0
472103,6919703,1
437826,6929524,1
438734,6927523,1
447748,6926158,1
456727,6935207,1
466668,6941523,1
412283,6934951,1
409224,6946711,1
410522,6950097,1
431659,6946535,1
437574,6948973,1
461175,6953302,1
369325,6996008,1
439698,6979115,1
442370,6994400,1
451545,7003937,1
451428,7004026,1
450897,6999550,1
440500,7004259,1
440632,7004444,1
437794,7014400,1
410750,7011646,1
422712,7026781,1
445476,7027963,1
450838,7029162,1
402846,6826426,0
409420,6830118,0
223136,6901219,0
222923,6900694,0
214877,6914676,0
207854,6921748,0
249655,6922015,0
244475,6923448,0
231998,6934888,0
323711,6930729,0
317549,6927127,0
243318,6934701,0
243714,6935456,0
258706,6931604,0
266035,6929367,0
244144,6931746,0
248207,6933793,0
250130,6932782,0
250403,6932674,0
209177,6939243,0
207984,6939723,0
207573,6939885,0
300802,6931729,0
251126,6938732,0
229751,6939460,0
229460,6939388,0
232897,6943125,0
281311,6936685,0
341003,6936466,1
206788,6948942,0
328688,6944952,1
331793,6945144,1
326019,6935977,0
326357,6936688,0
326722,6940992,1
256354,6946577,0
276693,6942978,0
299730,6956948,1
334787,6947660,1
238732,6963164,1
268192,6958736,1
340366,6954939,1
272851,6962083,1
274137,6963369,1
275389,6966664,1
220825,6967238,1
292904,6973285,1
330984,6971348,1
286056,6974854,1
286101,6974318,1
286233,6973201,1
286484,6972504,1
286805,6970861,1
286829,6970718,1
286832,6970678,1
283007,6969523,1
283686,6969289,1
291627,6974199,1
291973,6974221,1
297508,6983337,1
357886,6982358,1
263362,6976484,1
352320,6985814,1
222797,6992069,1
254308,6988456,1
273190,6987500,1
272460,6986740,1
255538,6994102,1
247294,6992901,1
247471,6992601,1
260315,6995007,1
224645,6994883,1
253484,6995469,1
253413,6996046,1
295812,6993054,1
340089,6992035,1
331991,6993212,1
338252,6993021,1
287061,6994869,1
254537,6995667,1
236725,6999478,1
224708,7001821,1
223642,7002954,1
341737,7006933,1
345710,6998922,1
280786,7003836,1
300922,7002221,1
299020,7005734,1
299951,7002556,1
300141,7002693,1
300144,7002696,1
300761,7002878,1
301014,7002828,1
301730,7002955,1
291362,7011115,1
347606,7004205,1
229098,7012084,1
229880,7013384,1
288764,7008975,1
289465,7009424,1
289760,7009617,1
240222,7014079,1
239547,7014379,1
288948,7011181,1
288387,7011830,1
288430,7014339,1
364059,7008248,1
339387,7007988,1
249173,7015413,1
242065,7017156,1
228116,7018776,1
227902,7025247,1
229868,7027612,1
307694,7021341,1
328360,7027500,1
326157,7028848,1
275396,7036969,1
285003,7034472,1
295060,7036299,1
290243,7046893,1
289477,7047967,1
316772,7057138,1
315606,7058531,1
307637,7060823,1
299424,7062307,1
284945,7068160,1
284512,7067585,1
281591,7066391,1
336958,7051602,1
334906,7057855,1
333325,7060662,1
330625,7061364,1
291442,7067389,1
290330,7072824,1
319763,7076749,1
315729,7076327,1
312759,7076065,1
311424,7079592,1
299158,7085821,1
312420,7083575,1
311840,7087329,1
312831,7091725,1
319525,7085974,1
319535,7085965,1
321022,7084600,1
324267,7086224,1
321680,7069477,1
330651,7102268,1
338880,7040161,1
341662,7041794,1
339912,7043042,1
351433,7125006,1
338044,7034836,1
348637,7089912,1
349527,7089517,1
350407,7089430,1
355218,7131556,1
352827,7127456,1
347001,7127627,1
346750,7128090,1
345607,7126727,1
344526,7028377,1
351904,7057512,1
352206,7057094,1
364640,7095167,1
377791,7112269,1
364535,7074663,1
376658,7111650,1
378248,7108249,1
382240,7107650,1
383182,7130708,1
384823,7087386,1
378085,7088960,1
378257,7089041,1
378402,7088831,1
380630,7007804,1
404180,7115770,1
388228,7134946,1
390445,7099064,1
420351,7113382,1
421022,7113311,1
421422,7113895,1
401058,7089941,1
401086,7089940,1
402040,7090559,1
399852,7090920,1
400156,7090659,1
400888,7089997,1
402322,7084619,1
401235,7082635,1
401495,7056270,1
438272,7055432,1
448007,7061750,1
448131,7064540,1
473785,7114607,1
451636,7133972,1
441221,7144747,1
381575,7164985,1
387978,7163793,1
432149,7157727,1
432067,7158026,1
378435,7172017,1
382930,7175788,1
427809,7166306,1
387809,7187393,1
424855,7188140,1
430531,7181532,1
429782,7188185,1
430937,7198479,1
430941,7198465,1
430965,7198147,1
437637,7189927,1
437496,7186234,1
459918,7183731,1
472400,7182151,1
471898,7182060,1
424472,7187976,1
424835,7188272,1
426257,7189466,1
427663,7191863,1
424314,7194289,1
424248,7198618,1
429011,7194080,1
429004,7194081,1
428976,7194090,1
427935,7194195,1
424283,7202604,1
425043,7202099,1
431063,7198510,1
431240,7198533,1
431148,7199159,1
431103,7199923,1
426350,7218337,1
426574,7218231,1
426682,7218185,1
429228,7216061,1
429250,7216067,1
430029,7216384,1
435699,7224700,1
421963,7222755,1
438688,7221331,1
438616,7221405,1
443577,7223632,1
448296,7216908,1
452286,7214646,1
464850,7212297,1
422392,7229342,1
420876,7229735,1
423045,7229099,1
423073,7229098,1
423980,7245409,1
424854,7244664,1
508050,7244429,1
499538,7249279,1
506537,7247811,1
499703,7248532,1
503459,7247414,1
579257,7247910,1
581303,7246862,1
504837,7253980,1
504850,7254029,1
508015,7272513,1
446031,7256784,1
439382,7261522,1
480655,7268784,1
416063,7276083,1
480260,7277268,1
478401,7279891,1
599303,7317575,1
599403,7317649,1
599419,7317745,1
599214,7318015,1
598980,7318452,1
603104,7319177,1
597175,7326852,1
589575,7348334,1
473257,7152962,1
501709,7139149,1
502049,7115284,1
513454,7113601,1
528742,7121339,1
528770,7121338,1
529880,7121226,1
530795,7121622,1
531821,7121657,1
527865,7125757,1
533037,7122083,1
532858,7122207,1
538493,7123164,1
548619,7129946,1
530553,7194451,1
531497,7192740,1
543400,7183053,1
542929,7176931,1
539111,7200498,1
548728,7217466,1
548719,7217808,1
565210,7109990,1
580913,7097890,1
573827,7138515,1
574941,7138147,1
545265,7180394,1
575550,7170317,1
623057,7112671,1
624192,7110773,1
632325,7108455,1
618234,7112256,1
628740,7113975,1
625995,7138834,1
606059,7173643,1
574815,7192849,1
588210,7227646,1
409895,7282672,1
408675,7281816,1
404319,7284125,1
398138,7286502,1
395359,7287068,1
391162,7290402,1
388728,7299448,1
386693,7298970,1
380824,7298261,1
370337,7305737,1
374879,7305415,1
372064,7306289,1
387730,7300986,1
375687,7319512,1
369138,7324614,1
387739,7299936,1
387843,7300920,1
368461,7335317,1
372519,7338193,1
391020,7331726,1
476034,7313106,1
553611,7313826,1
351564,7361049,1
355934,7366356,1
362129,7383363,1
414723,7337910,1
408223,7344648,1
407296,7346218,1
422152,7334820,1
430515,7337832,1
449943,7349917,1
440471,7373889,1
440150,7373873,1
383578,7404910,1
427216,7393683,1
367008,7428097,1
371389,7432482,1
445936,7377948,1
445798,7378498,1
445815,7379924,1
466099,7461362,1
484488,7368712,1
475771,7385218,1
564470,7364997,1
411949,7504984,1
375415,6676469,0
375306,6676482,0
375282,6676230,0
375456,6676465,0
375448,6676465,0
375185,6676038,0
370376,6677767,0
370358,6677830,0
370272,6677730,0
369304,6678262,0
369187,6678367,0
359583,6684331,0
359131,6684568,0
347389,6689154,0
346233,6688354,0
340557,6686278,0
340765,6686471,0
384123,6677717,0
384087,6677497,0
383757,6679380,0
383757,6679385,0
383612,6679461,0
383585,6679486,0
383658,6679512,0
383788,6679553,0
383789,6679530,0
383786,6679524,0
383772,6679510,0
383765,6679505,0
383704,6679399,0
383602,6679350,0
383594,6679411,0
383615,6679423,0
383820,6679538,0
383772,6679614,0
382630,6682610,0
382307,6682565,0
381434,6686239,0
381337,6685858,0
381335,6685901,0
380993,6687272,0
380920,6687359,0
380571,6688566,0
381639,6704100,0
380369,6716467,0
380167,6722426,0
379209,6727279,0
379223,6727188,0
387672,6677265,0
387676,6677260,0
387791,6677352,0
387874,6677325,0
387896,6677367,0
389814,6678623,0
391536,6679336,0
391794,6679463,0
391906,6679855,0
391933,6679827,0
394216,6683518,0
394150,6683643,0
394413,6683509,0
394307,6683329,0
394105,6683417,0
394466,6684061,0
395145,6687210,0
395167,6687377,0
395905,6691265,0
395579,6691424,0
395883,6691218,0
396388,6695912,0
396307,6696368,0
397028,6703409,0
397518,6708568,0
420086,6744531,0
421619,6747500,0
370593,6678456,0
376218,6683442,0
376129,6683433,0
383043,6686419,0
383048,6686419,0
383166,6686436,0
386955,6686061,0
387355,6685807,0
387244,6685818,0
387401,6685824,0
388528,6685180,0
388146,6685366,0
388526,6685100,0
388459,6685501,0
388471,6685567,0
388474,6685578,0
388320,6684824,0
388543,6685254,0
391038,6684440,0
391180,6684459,0
391219,6684453,0
391052,6684559,0
393698,6683648,0
394633,6683324,0
394930,6682743,0
372638,6680465,0
374188,6671662,0
374444,6671727,0
374447,6671728,0
382237,6671651,0
379169,6672238,0
379310,6672402,0
378532,6672359,0
378544,6672378,0
378288,6672266,0
378533,6672293,0
377622,6672231,0
378268,6672263,0
375317,6672137,0
375015,6672017,0
368342,6671473,0
357952,6667215,0
357949,6667215,0
365432,6670271,0
364728,6670004,0
340634,6685201,0
340607,6685147,0
386276,6686036,0
386254,6686035,0
386193,6686235,0
386247,6686229,0
380166,6685021,0
379870,6685160,0
379860,6685151,0
389011,6685100,0
390144,6684740,0
390132,6684728,0
368378,6671233,0
442551,6706500,0
456142,6720629,0
389179,6687366,0
392819,6680775,0
393089,6681033,0
393738,6681137,0
393889,6681122,0
393846,6681004,0
393796,6681331,0
393803,6681328,0
396654,6681633,0
396105,6681701,0
399307,6682152,0
413403,6687998,0
415993,6689142,0
424082,6695693,0
423914,6695822,0
423623,6695794,0
428561,6698655,0
428664,6698886,0
417166,6687408,0
383719,6676419,0
383811,6676417,0
383845,6676442,0
383830,6676437,0
383371,6676477,0
383355,6676480,0
384506,6676437,0
385091,6676256,0
381598,6679601,0
381805,6679443,0
381615,6679311,0
381439,6679539,0
383101,6679238,0
382998,6679436,0
383018,6679543,0
385211,6680079,0
385037,6680027,0
385190,6680181,0
388175,6679994,0
388375,6680067,0
389072,6679964,0
389096,6679954,0
389097,6679953,0
389103,6680056,0
389077,6680056,0
388864,6680067,0
390320,6680044,0
390320,6680044,0
390377,6679838,0
390398,6679843,0
390400,6679844,0
390326,6679938,0
390405,6680019,0
390392,6680021,0
390382,6680023,0
390382,6680023,0
390382,6680023,0
393434,6678407,0
393442,6678418,0
393430,6678271,0
375287,6672445,0
375219,6673754,0
375022,6674851,0
381710,6707661,0
380259,6722187,0
386276,6677834,0
386258,6678791,0
386091,6679039,0
386427,6680302,0
386350,6680134,0
386456,6680688,0
386455,6680699,0
386445,6680513,0
386429,6680399,0
386325,6680224,0
386447,6680377,0
386552,6681427,0
387950,6683069,0
387935,6683083,0
387705,6683235,0
387696,6683233,0
387705,6683223,0
388975,6686561,0
388946,6686594,0
389216,6687092,0
389280,6687347,0
389516,6691001,0
389506,6690989,0
390968,6697045,0
390976,6697049,0
390957,6697103,0
391601,6697946,0
389778,6691242,0
395265,6696955,0
387742,6687320,0
387689,6687419,0
387482,6687423,0
335275,6679986,0
285730,6701571,0
285727,6701435,0
242047,6708144,0
